rgb_max_conf,ir_max_conf,rgb_best_log_bbox_area,ir_best_log_bbox_area,rgb_best_aspect_ratio,ir_best_aspect_ratio,rgb_best_pos_y,ir_best_pos_y,rgb_best_local_contrast,ir_best_local_contrast,rgb_img_mean,ir_img_mean,rgb_img_std,trust_label,stem,source
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.124,136.124,14.002,0,yt_Z8HJNypu_1Y_f001107,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.575,136.575,13.976,0,yt_Z8HJNypu_1Y_f001110,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.029,137.029,13.943,0,yt_Z8HJNypu_1Y_f001113,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.276,137.276,13.85,0,yt_Z8HJNypu_1Y_f001116,confuser_AIRPLANE
0.0,0.29920706152915955,0.0,11.9682,0.0,0.9613,0.0,0.5047,0.0,-0.5941,137.447,137.447,13.745,0,yt_Z8HJNypu_1Y_f001119,confuser_AIRPLANE
0.0,0.4588225185871124,0.0,11.9794,0.0,0.9335,0.0,0.5103,0.0,-0.5731,137.793,137.793,13.712,0,yt_Z8HJNypu_1Y_f001122,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.975,137.975,13.619,0,yt_Z8HJNypu_1Y_f001125,confuser_AIRPLANE
0.3252159655094147,0.0,11.1535,0.0,1.9931,0.0,0.5215,0.0,-1.1949,0.0,138.255,138.255,13.53,0,yt_Z8HJNypu_1Y_f001128,confuser_AIRPLANE
0.42443984746932983,0.45604637265205383,11.1294,11.876,1.9511,0.9563,0.5184,0.4987,-1.2059,-0.6481,138.446,138.446,13.386,0,yt_Z8HJNypu_1Y_f001131,confuser_AIRPLANE
0.548731803894043,0.0,11.1249,0.0,1.8573,0.0,0.5127,0.0,-1.2252,0.0,138.636,138.636,13.286,0,yt_Z8HJNypu_1Y_f001134,confuser_AIRPLANE
0.5573850274085999,0.0,11.123,0.0,1.7547,0.0,0.5103,0.0,-1.2262,0.0,138.77,138.77,13.163,0,yt_Z8HJNypu_1Y_f001137,confuser_AIRPLANE
0.6340616345405579,0.425546258687973,11.0618,11.8125,1.7725,0.9156,0.5153,0.497,-1.2636,-0.6789,138.852,138.852,13.058,0,yt_Z8HJNypu_1Y_f001140,confuser_AIRPLANE
0.5084773302078247,0.0,11.0059,0.0,1.7976,0.0,0.5146,0.0,-1.2683,0.0,138.996,138.996,12.849,0,yt_Z8HJNypu_1Y_f001143,confuser_AIRPLANE
0.6368957757949829,0.0,11.0074,0.0,1.7419,0.0,0.516,0.0,-1.2498,0.0,139.272,139.272,12.715,0,yt_Z8HJNypu_1Y_f001146,confuser_AIRPLANE
0.5570298433303833,0.0,10.9845,0.0,1.7014,0.0,0.5121,0.0,-1.248,0.0,139.359,139.359,12.563,0,yt_Z8HJNypu_1Y_f001149,confuser_AIRPLANE
0.5318261981010437,0.0,10.9619,0.0,1.6387,0.0,0.5115,0.0,-1.2303,0.0,139.392,139.392,12.373,0,yt_Z8HJNypu_1Y_f001152,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.423,139.423,12.248,0,yt_Z8HJNypu_1Y_f001155,confuser_AIRPLANE
0.25004300475120544,0.0,10.8797,0.0,1.5578,0.0,0.5011,0.0,-1.236,0.0,139.461,139.461,12.082,0,yt_Z8HJNypu_1Y_f001158,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.438,139.438,11.881,0,yt_Z8HJNypu_1Y_f001161,confuser_AIRPLANE
0.4002710282802582,0.0,10.7957,0.0,1.4365,0.0,0.4981,0.0,-1.2225,0.0,139.432,139.432,11.7,0,yt_Z8HJNypu_1Y_f001164,confuser_AIRPLANE
0.496951162815094,0.0,10.7822,0.0,1.4237,0.0,0.4988,0.0,-1.193,0.0,139.358,139.358,11.531,0,yt_Z8HJNypu_1Y_f001167,confuser_AIRPLANE
0.730772078037262,0.0,10.725,0.0,1.4302,0.0,0.4998,0.0,-1.1684,0.0,138.945,138.945,11.315,0,yt_Z8HJNypu_1Y_f001170,confuser_AIRPLANE
0.6482016444206238,0.0,10.6738,0.0,1.3961,0.0,0.5016,0.0,-1.1575,0.0,138.954,138.954,11.102,0,yt_Z8HJNypu_1Y_f001173,confuser_AIRPLANE
0.6547904014587402,0.0,10.6689,0.0,1.2751,0.0,0.4974,0.0,-1.1322,0.0,138.908,138.908,10.937,0,yt_Z8HJNypu_1Y_f001176,confuser_AIRPLANE
0.6822092533111572,0.0,10.6158,0.0,1.2573,0.0,0.4986,0.0,-1.1305,0.0,138.934,138.934,10.792,0,yt_Z8HJNypu_1Y_f001179,confuser_AIRPLANE
0.6172502040863037,0.0,10.6198,0.0,1.181,0.0,0.5011,0.0,-1.0983,0.0,138.88,138.88,10.614,0,yt_Z8HJNypu_1Y_f001182,confuser_AIRPLANE
0.6587138772010803,0.0,10.5587,0.0,1.1634,0.0,0.5094,0.0,-1.0935,0.0,138.89,138.89,10.46,0,yt_Z8HJNypu_1Y_f001185,confuser_AIRPLANE
0.7208130955696106,0.0,10.4954,0.0,1.125,0.0,0.515,0.0,-1.1135,0.0,138.884,138.884,10.244,0,yt_Z8HJNypu_1Y_f001188,confuser_AIRPLANE
0.7008715271949768,0.0,10.4731,0.0,1.0846,0.0,0.5175,0.0,-1.0937,0.0,138.912,138.912,10.07,0,yt_Z8HJNypu_1Y_f001191,confuser_AIRPLANE
0.39607617259025574,0.3176685869693756,10.3967,10.3811,1.0934,0.8258,0.5264,0.5346,-1.1013,-1.1482,138.929,138.929,9.876,0,yt_Z8HJNypu_1Y_f001194,confuser_AIRPLANE
0.3489615321159363,0.0,10.3617,0.0,1.0426,0.0,0.5341,0.0,-1.0942,0.0,138.971,138.971,9.715,0,yt_Z8HJNypu_1Y_f001197,confuser_AIRPLANE
0.7488895058631897,0.0,10.3443,0.0,1.0305,0.0,0.5383,0.0,-1.0655,0.0,138.928,138.928,9.56,0,yt_Z8HJNypu_1Y_f001200,confuser_AIRPLANE
0.6790823340415955,0.31191664934158325,10.2919,10.0811,0.9907,0.7964,0.541,0.5528,-1.0789,-1.2123,138.9,138.9,9.373,0,yt_Z8HJNypu_1Y_f001203,confuser_AIRPLANE
0.536810576915741,0.42566978931427,10.2275,10.0271,0.9813,0.8118,0.5397,0.5545,-1.0715,-1.2116,138.91,138.91,9.175,0,yt_Z8HJNypu_1Y_f001206,confuser_AIRPLANE
0.45007869601249695,0.5389545559883118,10.3018,9.9731,0.8599,0.8397,0.532,0.5574,-1.0382,-1.2072,138.831,138.831,9.024,0,yt_Z8HJNypu_1Y_f001209,confuser_AIRPLANE
0.0,0.32814162969589233,0.0,10.0258,0.0,0.7783,0.0,0.5439,0.0,-1.173,138.797,138.797,8.854,0,yt_Z8HJNypu_1Y_f001212,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.805,138.805,8.689,0,yt_Z8HJNypu_1Y_f001215,confuser_AIRPLANE
0.0,0.32435598969459534,0.0,9.844,0.0,0.8578,0.0,0.5558,0.0,-1.1907,138.792,138.792,8.556,0,yt_Z8HJNypu_1Y_f001218,confuser_AIRPLANE
0.3887779116630554,0.0,10.1272,0.0,0.8628,0.0,0.5401,0.0,-1.0214,0.0,138.677,138.677,8.404,0,yt_Z8HJNypu_1Y_f001221,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.597,138.597,8.205,0,yt_Z8HJNypu_1Y_f001224,confuser_AIRPLANE
0.0,0.2586230933666229,0.0,9.8345,0.0,0.8338,0.0,0.5497,0.0,-1.0888,138.626,138.626,8.079,0,yt_Z8HJNypu_1Y_f001227,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.659,138.659,7.929,0,yt_Z8HJNypu_1Y_f001230,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.623,138.623,7.8,0,yt_Z8HJNypu_1Y_f001233,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.639,138.639,7.728,0,yt_Z8HJNypu_1Y_f001236,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.63,138.63,7.635,0,yt_Z8HJNypu_1Y_f001239,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.582,138.582,7.561,0,yt_Z8HJNypu_1Y_f001242,confuser_AIRPLANE
0.26243406534194946,0.0,9.6378,0.0,0.8126,0.0,0.5335,0.0,-0.8637,0.0,138.567,138.567,7.508,0,yt_Z8HJNypu_1Y_f001245,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.508,138.508,7.467,0,yt_Z8HJNypu_1Y_f001248,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.516,138.516,7.465,0,yt_Z8HJNypu_1Y_f001251,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.479,138.479,7.398,0,yt_Z8HJNypu_1Y_f001254,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.47,138.47,7.381,0,yt_Z8HJNypu_1Y_f001257,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.414,138.414,7.388,0,yt_Z8HJNypu_1Y_f001260,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.402,138.402,7.371,0,yt_Z8HJNypu_1Y_f001263,confuser_AIRPLANE
0.5497316122055054,0.0,10.19,0.0,0.7189,0.0,0.5573,0.0,-0.5287,0.0,138.395,138.395,7.377,0,yt_Z8HJNypu_1Y_f001266,confuser_AIRPLANE
0.5725484490394592,0.0,10.4227,0.0,0.7398,0.0,0.5622,0.0,-0.4051,0.0,138.388,138.388,7.359,0,yt_Z8HJNypu_1Y_f001269,confuser_AIRPLANE
0.44665980339050293,0.0,10.4353,0.0,0.7776,0.0,0.5645,0.0,-0.3168,0.0,138.257,138.257,7.32,0,yt_Z8HJNypu_1Y_f001272,confuser_AIRPLANE
0.27404019236564636,0.0,10.5154,0.0,0.7785,0.0,0.5628,0.0,-0.2803,0.0,138.272,138.272,7.319,0,yt_Z8HJNypu_1Y_f001275,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.276,138.276,7.345,0,yt_Z8HJNypu_1Y_f001278,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.283,138.283,7.4,0,yt_Z8HJNypu_1Y_f001281,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.935,157.935,42.299,0,yt_Z8HJNypu_1Y_f001284,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.988,157.988,42.28,0,yt_Z8HJNypu_1Y_f001287,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.98,157.98,42.292,0,yt_Z8HJNypu_1Y_f001290,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.023,158.023,42.27,0,yt_Z8HJNypu_1Y_f001293,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.025,158.025,42.274,0,yt_Z8HJNypu_1Y_f001296,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.998,157.998,42.292,0,yt_Z8HJNypu_1Y_f001299,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.056,158.056,42.264,0,yt_Z8HJNypu_1Y_f001302,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.028,158.028,42.281,0,yt_Z8HJNypu_1Y_f001305,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.006,158.006,42.291,0,yt_Z8HJNypu_1Y_f001308,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.059,158.059,42.262,0,yt_Z8HJNypu_1Y_f001311,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.009,158.009,42.288,0,yt_Z8HJNypu_1Y_f001314,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.012,158.012,42.288,0,yt_Z8HJNypu_1Y_f001317,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.914,157.914,42.33,0,yt_Z8HJNypu_1Y_f001320,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.822,157.822,42.372,0,yt_Z8HJNypu_1Y_f001323,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.783,157.783,42.387,0,yt_Z8HJNypu_1Y_f001326,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.757,157.757,42.396,0,yt_Z8HJNypu_1Y_f001329,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.603,157.603,42.449,0,yt_Z8HJNypu_1Y_f001332,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.573,157.573,42.454,0,yt_Z8HJNypu_1Y_f001335,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.563,157.563,42.453,0,yt_Z8HJNypu_1Y_f001338,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.467,157.467,42.491,0,yt_Z8HJNypu_1Y_f001341,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.426,157.426,42.515,0,yt_Z8HJNypu_1Y_f001344,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.358,157.358,42.545,0,yt_Z8HJNypu_1Y_f001347,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.369,157.369,42.538,0,yt_Z8HJNypu_1Y_f001350,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.344,157.344,42.543,0,yt_Z8HJNypu_1Y_f001353,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.363,157.363,42.536,0,yt_Z8HJNypu_1Y_f001356,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.358,157.358,42.533,0,yt_Z8HJNypu_1Y_f001359,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.312,157.312,42.567,0,yt_Z8HJNypu_1Y_f001362,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.282,157.282,42.579,0,yt_Z8HJNypu_1Y_f001365,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.334,157.334,42.556,0,yt_Z8HJNypu_1Y_f001368,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.322,157.322,42.571,0,yt_Z8HJNypu_1Y_f001371,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.314,157.314,42.574,0,yt_Z8HJNypu_1Y_f001374,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.265,157.265,42.597,0,yt_Z8HJNypu_1Y_f001377,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.245,157.245,42.608,0,yt_Z8HJNypu_1Y_f001380,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.167,157.167,42.658,0,yt_Z8HJNypu_1Y_f001383,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.231,157.231,42.619,0,yt_Z8HJNypu_1Y_f001386,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.217,157.217,42.641,0,yt_Z8HJNypu_1Y_f001389,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.063,157.063,42.721,0,yt_Z8HJNypu_1Y_f001392,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.905,156.905,42.795,0,yt_Z8HJNypu_1Y_f001395,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.765,156.765,42.854,0,yt_Z8HJNypu_1Y_f001398,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.611,156.611,42.933,0,yt_Z8HJNypu_1Y_f001401,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.498,156.498,43.004,0,yt_Z8HJNypu_1Y_f001404,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.529,156.529,42.985,0,yt_Z8HJNypu_1Y_f001407,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.432,156.432,43.037,0,yt_Z8HJNypu_1Y_f001410,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.428,156.428,43.03,0,yt_Z8HJNypu_1Y_f001413,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.354,156.354,43.051,0,yt_Z8HJNypu_1Y_f001416,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.379,156.379,43.033,0,yt_Z8HJNypu_1Y_f001419,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.318,156.318,43.055,0,yt_Z8HJNypu_1Y_f001422,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.266,156.266,43.092,0,yt_Z8HJNypu_1Y_f001425,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.299,156.299,43.058,0,yt_Z8HJNypu_1Y_f001428,confuser_AIRPLANE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.318,156.318,43.046,0,yt_Z8HJNypu_1Y_f001431,confuser_AIRPLANE
0.7649040818214417,0.0,10.7077,0.0,3.0289,0.0,0.3327,0.0,-0.3478,0.0,143.402,143.402,26.167,0,yt_Z8HJNypu_1Y_f001434,confuser_AIRPLANE
0.8663423657417297,0.0,10.691,0.0,2.8849,0.0,0.3481,0.0,-0.3562,0.0,143.943,143.943,25.993,0,yt_Z8HJNypu_1Y_f001437,confuser_AIRPLANE
0.832847535610199,0.0,10.6681,0.0,2.9606,0.0,0.3664,0.0,-0.3552,0.0,144.367,144.367,25.871,0,yt_Z8HJNypu_1Y_f001440,confuser_AIRPLANE
0.8543936610221863,0.0,10.7032,0.0,2.9832,0.0,0.3817,0.0,-0.3213,0.0,144.798,144.798,25.819,0,yt_Z8HJNypu_1Y_f001443,confuser_AIRPLANE
0.8694133758544922,0.0,10.7386,0.0,2.8842,0.0,0.3908,0.0,-0.2693,0.0,145.048,145.048,25.66,0,yt_Z8HJNypu_1Y_f001446,confuser_AIRPLANE
0.8660455346107483,0.0,10.7125,0.0,2.993,0.0,0.4093,0.0,-0.2716,0.0,145.11,145.11,25.461,0,yt_Z8HJNypu_1Y_f001449,confuser_AIRPLANE
0.7955118417739868,0.0,10.765,0.0,3.0694,0.0,0.4197,0.0,-0.2022,0.0,144.914,144.914,25.355,0,yt_Z8HJNypu_1Y_f001452,confuser_AIRPLANE
0.8107597231864929,0.0,10.7959,0.0,3.1007,0.0,0.4259,0.0,-0.1699,0.0,144.524,144.524,25.396,0,yt_Z8HJNypu_1Y_f001455,confuser_AIRPLANE
0.8597694635391235,0.0,10.7436,0.0,3.035,0.0,0.4416,0.0,-0.2133,0.0,144.224,144.224,25.148,0,yt_Z8HJNypu_1Y_f001458,confuser_AIRPLANE
0.8700807094573975,0.0,10.764,0.0,3.0037,0.0,0.4447,0.0,-0.1645,0.0,143.314,143.314,25.112,0,yt_Z8HJNypu_1Y_f001461,confuser_AIRPLANE
0.8585593104362488,0.0,10.7757,0.0,3.0722,0.0,0.4498,0.0,-0.1522,0.0,142.84,142.84,24.95,0,yt_Z8HJNypu_1Y_f001464,confuser_AIRPLANE
0.8595544099807739,0.0,10.8333,0.0,2.8598,0.0,0.4442,0.0,-0.0947,0.0,142.097,142.097,24.865,0,yt_Z8HJNypu_1Y_f001467,confuser_AIRPLANE
0.8446037769317627,0.0,10.7986,0.0,2.9081,0.0,0.4446,0.0,-0.1272,0.0,141.312,141.312,25.057,0,yt_Z8HJNypu_1Y_f001470,confuser_AIRPLANE
0.8480356335639954,0.0,10.8534,0.0,2.8248,0.0,0.44,0.0,-0.086,0.0,140.723,140.723,25.082,0,yt_Z8HJNypu_1Y_f001473,confuser_AIRPLANE
0.8609644174575806,0.0,10.8428,0.0,2.959,0.0,0.437,0.0,-0.0671,0.0,140.268,140.268,25.119,0,yt_Z8HJNypu_1Y_f001476,confuser_AIRPLANE
0.8676098585128784,0.0,10.8364,0.0,3.1432,0.0,0.4341,0.0,-0.0567,0.0,139.675,139.675,25.171,0,yt_Z8HJNypu_1Y_f001479,confuser_AIRPLANE
0.877280592918396,0.0,10.8352,0.0,3.0149,0.0,0.4302,0.0,-0.0591,0.0,138.9,138.9,25.441,0,yt_Z8HJNypu_1Y_f001482,confuser_AIRPLANE
0.8528227806091309,0.0,10.8357,0.0,3.0016,0.0,0.4285,0.0,-0.062,0.0,138.513,138.513,25.621,0,yt_Z8HJNypu_1Y_f001485,confuser_AIRPLANE
0.8557636737823486,0.0,10.8448,0.0,3.0272,0.0,0.4303,0.0,-0.0663,0.0,138.39,138.39,25.765,0,yt_Z8HJNypu_1Y_f001488,confuser_AIRPLANE
0.8491811752319336,0.0,10.9025,0.0,2.9782,0.0,0.4307,0.0,-0.0709,0.0,138.3,138.3,25.81,0,yt_Z8HJNypu_1Y_f001491,confuser_AIRPLANE
0.8184031248092651,0.0,10.863,0.0,3.0561,0.0,0.4284,0.0,-0.1325,0.0,137.927,137.927,26.058,0,yt_Z8HJNypu_1Y_f001494,confuser_AIRPLANE
0.838259756565094,0.0,10.8899,0.0,3.1249,0.0,0.4357,0.0,-0.1221,0.0,137.946,137.946,26.059,0,yt_Z8HJNypu_1Y_f001497,confuser_AIRPLANE
0.6171681880950928,0.0,10.8493,0.0,2.7493,0.0,0.4406,0.0,-0.2047,0.0,138.262,138.262,26.145,0,yt_Z8HJNypu_1Y_f001500,confuser_AIRPLANE
0.7686965465545654,0.0,10.9039,0.0,2.8901,0.0,0.447,0.0,-0.1678,0.0,138.72,138.72,26.039,0,yt_Z8HJNypu_1Y_f001503,confuser_AIRPLANE
0.6953441500663757,0.0,10.9114,0.0,2.9681,0.0,0.4566,0.0,-0.1854,0.0,138.846,138.846,26.04,0,yt_Z8HJNypu_1Y_f001506,confuser_AIRPLANE
0.7738500237464905,0.0,10.9207,0.0,2.9437,0.0,0.4643,0.0,-0.1802,0.0,139.182,139.182,25.846,0,yt_Z8HJNypu_1Y_f001509,confuser_AIRPLANE
0.7247371077537537,0.0,10.9453,0.0,2.8308,0.0,0.469,0.0,-0.1789,0.0,139.199,139.199,25.875,0,yt_Z8HJNypu_1Y_f001512,confuser_AIRPLANE
0.7222965955734253,0.0,11.0224,0.0,2.7045,0.0,0.4739,0.0,-0.1673,0.0,139.337,139.337,25.804,0,yt_Z8HJNypu_1Y_f001515,confuser_AIRPLANE
0.7553865909576416,0.0,11.0007,0.0,2.9017,0.0,0.4852,0.0,-0.167,0.0,139.581,139.581,25.861,0,yt_Z8HJNypu_1Y_f001518,confuser_AIRPLANE
0.7344733476638794,0.0,10.9622,0.0,2.6792,0.0,0.4928,0.0,-0.1804,0.0,139.569,139.569,26.118,0,yt_Z8HJNypu_1Y_f001521,confuser_AIRPLANE
0.49142736196517944,0.0,11.0014,0.0,2.7854,0.0,0.4952,0.0,-0.1409,0.0,139.506,139.506,26.293,0,yt_Z8HJNypu_1Y_f001524,confuser_AIRPLANE
0.5972517728805542,0.0,11.0589,0.0,2.7994,0.0,0.4929,0.0,-0.104,0.0,139.14,139.14,26.544,0,yt_Z8HJNypu_1Y_f001527,confuser_AIRPLANE
0.4540320336818695,0.0,11.0595,0.0,2.7306,0.0,0.4919,0.0,-0.0801,0.0,138.807,138.807,26.757,0,yt_Z8HJNypu_1Y_f001530,confuser_AIRPLANE
0.678255021572113,0.0,10.9766,0.0,2.6472,0.0,0.487,0.0,-0.1212,0.0,138.118,138.118,26.948,0,yt_Z8HJNypu_1Y_f001533,confuser_AIRPLANE
0.6591551899909973,0.0,10.968,0.0,2.6378,0.0,0.4868,0.0,-0.1112,0.0,137.664,137.664,27.144,0,yt_Z8HJNypu_1Y_f001536,confuser_AIRPLANE
0.5863942503929138,0.0,10.984,0.0,2.6053,0.0,0.4814,0.0,-0.1048,0.0,136.875,136.875,27.381,0,yt_Z8HJNypu_1Y_f001539,confuser_AIRPLANE
0.5548700094223022,0.0,11.0015,0.0,2.9057,0.0,0.481,0.0,-0.1011,0.0,136.173,136.173,27.541,0,yt_Z8HJNypu_1Y_f001542,confuser_AIRPLANE
0.5199275612831116,0.0,11.0133,0.0,2.8639,0.0,0.4749,0.0,-0.0873,0.0,135.397,135.397,27.741,0,yt_Z8HJNypu_1Y_f001545,confuser_AIRPLANE
0.7224012613296509,0.0,11.0116,0.0,2.5849,0.0,0.455,0.0,-0.0485,0.0,134.355,134.355,27.867,0,yt_Z8HJNypu_1Y_f001548,confuser_AIRPLANE
0.27107423543930054,0.0,10.9546,0.0,2.8686,0.0,0.4564,0.0,-0.0882,0.0,133.762,133.762,27.842,0,yt_Z8HJNypu_1Y_f001551,confuser_AIRPLANE
0.7171005010604858,0.0,10.9537,0.0,2.9267,0.0,0.4523,0.0,-0.0733,0.0,133.262,133.262,27.882,0,yt_Z8HJNypu_1Y_f001554,confuser_AIRPLANE
0.5959538817405701,0.0,11.0493,0.0,2.8005,0.0,0.4521,0.0,0.0012,0.0,132.982,132.982,27.831,0,yt_Z8HJNypu_1Y_f001557,confuser_AIRPLANE
