rgb_max_conf,ir_max_conf,rgb_best_log_bbox_area,ir_best_log_bbox_area,rgb_best_aspect_ratio,ir_best_aspect_ratio,rgb_best_pos_y,ir_best_pos_y,rgb_best_local_contrast,ir_best_local_contrast,rgb_img_mean,ir_img_mean,rgb_img_std,rgb_best_pos_x,ir_best_pos_x,rgb_best_dist_to_center,ir_best_dist_to_center,rgb_best_target_bg_delta,ir_best_target_bg_delta,trust_label,stem,source
0.8684037327766418,0.7787545323371887,9.0511,7.0343,3.1958,2.4529,0.6929,0.7263,-0.7324,-0.2485,104.617,95.813,15.278,0.4484,0.4457,0.1997,0.2327,-10.247,-6.544,1,20190926_102042_1_9_f000102,antiuav
0.7906973958015442,0.8479707837104797,8.4436,6.404,1.2573,1.1988,0.5219,0.5317,-1.4683,1.2555,135.146,108.455,13.576,0.3589,0.3699,0.1428,0.134,-12.648,22.692,3,20190925_134301_1_1_f000665,antiuav
0.7247434258460999,0.8233211636543274,8.7239,6.9898,1.1983,1.1273,0.4782,0.5241,-0.5323,1.3352,85.791,91.658,21.084,0.7117,0.6969,0.2128,0.1984,-7.627,30.898,3,20190925_134301_1_8_f000740,antiuav
0.864842414855957,0.8787847757339478,10.1502,8.0218,1.7262,1.3307,0.5852,0.634,-0.4671,0.4765,104.476,96.326,14.588,0.5709,0.5922,0.1108,0.1626,-5.942,37.322,3,20190926_111509_1_2_f000073,antiuav
0.7864807844161987,0.7894505262374878,7.3949,5.6985,1.0278,1.4712,0.5019,0.5485,1.7579,1.1124,5.211,72.023,19.467,0.6764,0.7161,0.1764,0.2214,55.902,21.798,3,20190925_200805_1_4_f000659,antiuav
0.8685391545295715,0.8503478765487671,7.8193,7.1656,1.2937,1.5154,0.4337,0.5078,1.4458,1.9512,3.718,36.781,19.489,0.5586,0.6425,0.0885,0.1427,32.307,59.456,3,20190925_193610_1_6_f000790,antiuav
0.7571978569030762,0.8489503264427185,7.4912,7.0717,0.9142,1.4488,0.5176,0.6319,1.6542,2.0987,3.696,40.402,19.479,0.3728,0.2692,0.1284,0.2658,40.989,62.605,3,20190925_193610_1_3_f000756,antiuav
0.822564423084259,0.8609622120857239,9.8105,7.6529,1.641,1.3012,0.5587,0.5944,0.9183,0.493,129.847,79.792,21.747,0.708,0.6011,0.2161,0.1383,14.022,30.733,3,20190925_111757_1_3_f000052,antiuav
0.9034989476203918,0.8304485082626343,9.4906,7.684,3.7074,3.105,0.5957,0.6775,-1.3436,1.7074,89.778,84.221,14.332,0.444,0.4412,0.1109,0.187,-13.572,61.851,3,20190926_102042_1_1_f000427,antiuav
0.8124382495880127,0.843239426612854,9.1871,7.1788,1.6879,1.428,0.4733,0.537,-0.3357,0.7375,109.598,96.195,44.83,0.4702,0.4563,0.04,0.0573,-5.925,21.004,3,20190926_134054_1_2_f000784,antiuav
0.8421565890312195,0.8760433197021484,9.2992,7.5723,1.4878,1.3115,0.443,0.5301,-0.0215,1.8021,132.291,99.122,13.592,0.6392,0.4881,0.1505,0.0324,-0.257,60.267,3,20190925_124000_1_3_f000188,antiuav
0.8764402866363525,0.8617976903915405,9.2223,7.1644,1.7139,1.3303,0.5906,0.6369,0.3118,1.8184,121.077,85.852,28.547,0.5005,0.5074,0.0906,0.1371,4.544,62.446,3,20190925_124612_1_8_f000688,antiuav
0.8808905482292175,0.8374020457267761,9.0863,7.3392,1.5855,1.3701,0.539,0.5972,0.7766,1.2883,96.451,89.858,13.951,0.5754,0.5627,0.085,0.1157,7.262,58.319,3,20190925_124612_1_6_f000038,antiuav
0.8581696152687073,0.8378222584724426,9.0804,7.076,3.5919,2.9183,0.4534,0.5515,-1.1662,1.4994,98.849,83.908,14.624,0.4129,0.4367,0.0988,0.0816,-12.545,72.227,3,20190926_102042_1_3_f000477,antiuav
0.0,0.8251132369041443,0.0,7.0776,0.0,1.6293,0.0,0.6684,0.0,0.416,79.377,90.453,35.029,0.0,0.2831,0.0,0.2746,0.0,9.124,2,20190926_134054_1_1_f000084,antiuav
0.8137816786766052,0.7942873239517212,8.245,6.5131,1.3254,1.0621,0.4583,0.511,-0.7603,-0.7752,146.683,84.947,75.181,0.3385,0.3433,0.1668,0.1571,-22.462,-25.192,3,20190925_134301_1_1_f000265,antiuav
0.7925307154655457,0.8352562785148621,8.9098,7.2432,1.3939,1.3409,0.4159,0.5037,-0.1663,0.4874,119.003,91.793,37.319,0.5818,0.5933,0.1173,0.0934,-5.318,21.331,3,20190925_124612_1_1_f000388,antiuav
0.8353323340415955,0.8362830281257629,7.8081,7.1302,1.3288,1.6139,0.356,0.4007,1.4436,1.969,3.809,36.053,19.541,0.4545,0.4066,0.151,0.1363,32.013,61.683,3,20190925_193610_1_6_f000515,antiuav
0.8809887170791626,0.8499343395233154,8.9714,7.0959,3.5722,2.3755,0.5625,0.641,-1.3475,2.0039,114.3,84.893,13.223,0.3791,0.3671,0.1361,0.1938,-18.269,88.425,3,20190926_102042_1_7_f000852,antiuav
0.8901528120040894,0.8768277764320374,9.2232,7.5241,1.8157,1.2636,0.4483,0.5306,0.2968,1.199,98.916,96.508,14.817,0.7296,0.7475,0.2354,0.2493,3.952,34.143,3,20190925_124612_1_7_f000288,antiuav
0.8116503953933716,0.8312251567840576,9.0416,7.0174,1.4232,1.4968,0.6821,0.6902,-0.3531,0.6378,108.376,95.466,49.936,0.4754,0.4974,0.1838,0.1902,-9.16,17.341,3,20190926_134054_1_5_f000859,antiuav
0.86350417137146,0.8435933589935303,9.2847,7.5942,1.6342,1.2475,0.5539,0.6053,0.0343,1.7084,130.158,100.088,12.23,0.4969,0.4077,0.054,0.14,0.313,56.487,3,20190925_124000_1_3_f000488,antiuav
0.7874202132225037,0.8197731971740723,7.7924,6.1688,1.3209,1.4251,0.6465,0.6589,1.2526,1.3632,11.825,64.216,33.966,0.5207,0.5366,0.148,0.1631,20.651,27.2,3,20190925_200805_1_1_f000118,antiuav
0.7275885343551636,0.7420463562011719,8.8642,6.8479,1.5602,1.195,0.5422,0.6004,1.1725,-0.3041,115.635,79.111,45.959,0.6072,0.6938,0.1152,0.2183,42.851,-14.054,3,20190925_124000_1_4_f000838,antiuav
0.8867008686065674,0.8422602415084839,9.1093,7.3011,1.7726,1.4919,0.5674,0.6168,0.96,0.5376,105.137,77.205,17.998,0.5701,0.5817,0.0972,0.1426,13.723,48.766,3,20190925_111757_1_6_f000202,antiuav
0.8377763628959656,0.61068195104599,9.9643,7.9437,1.4117,1.2249,0.6158,0.6544,-0.962,-0.0719,114.925,100.513,17.807,0.6397,0.6635,0.1815,0.2248,-13.03,-6.141,3,20190926_111509_1_7_f000648,antiuav
0.7508073449134827,0.7784382104873657,8.9358,7.151,1.381,1.3808,0.4016,0.4923,-0.2032,0.9921,119.994,78.134,41.772,0.5116,0.4882,0.0991,0.0141,-5.171,47.727,3,20190925_124000_1_9_f000688,antiuav
0.8513743281364441,0.7680127024650574,9.4669,7.3139,1.6438,1.1779,0.6691,0.6942,0.9114,-0.8167,120.585,85.259,23.639,0.4747,0.4872,0.171,0.1946,20.414,-23.041,3,20190925_111757_1_2_f000452,antiuav
0.8109900951385498,0.8215743899345398,8.6355,6.6669,1.2725,1.1283,0.4342,0.5064,-1.6423,1.5606,93.79,86.148,14.365,0.4651,0.6415,0.0745,0.1416,-13.71,53.972,3,20190925_134301_1_8_f000165,antiuav
0.8158499002456665,0.8402296900749207,9.1759,7.2397,1.7058,1.4025,0.2756,0.4144,-0.7309,1.4523,134.881,92.361,20.894,0.5925,0.5672,0.2427,0.1088,-12.18,31.277,3,20190926_134054_1_3_f000034,antiuav
0.7551522254943848,0.82729172706604,7.2914,7.1064,0.8364,1.3889,0.3234,0.3542,1.6134,1.9886,3.643,39.179,19.365,0.5533,0.602,0.1845,0.178,37.729,63.853,3,20190925_193610_1_3_f000206,antiuav
0.7960383296012878,0.8473042845726013,9.2512,7.3265,1.7354,1.4743,0.5124,0.5729,-0.5068,1.2911,93.869,93.085,35.476,0.5146,0.499,0.0192,0.0729,-5.886,26.725,3,20190926_134054_1_1_f000734,antiuav
0.8389980792999268,0.3237752318382263,9.1025,7.3719,1.4709,1.2055,0.6212,0.5249,0.3189,0.0743,101.151,86.511,48.306,0.5943,0.5916,0.1536,0.0949,10.032,5.147,1,20190925_124000_1_5_f000338,antiuav
0.8213480710983276,0.8585928082466125,10.0043,8.3162,1.4206,1.454,0.6616,0.6863,-0.3542,0.6743,105.578,97.849,24.683,0.4869,0.5004,0.1622,0.1863,-7.416,36.324,3,20190926_111509_1_3_f000198,antiuav
0.8246141076087952,0.8354119658470154,9.2968,7.3511,1.4978,1.3282,0.4323,0.523,0.0006,1.7472,130.091,87.64,13.051,0.5343,0.6494,0.0759,0.1512,0.006,64.892,3,20190925_124000_1_3_f000113,antiuav
0.7739465236663818,0.8091461062431335,9.0627,7.0039,1.3772,1.3175,0.3963,0.4889,0.5706,0.8754,118.913,76.763,42.671,0.4477,0.4224,0.1161,0.0784,11.353,34.896,3,20190925_124000_1_9_f000713,antiuav
0.8849033713340759,0.3362249433994293,9.7356,7.8814,3.4642,3.0214,0.4456,0.596,-0.802,1.7952,112.543,83.152,28.655,0.6227,0.6515,0.1342,0.1794,-15.864,77.756,3,20190926_095902_1_4_f000366,antiuav
0.8186588883399963,0.7786589860916138,9.0719,7.2749,1.4427,1.2922,0.5437,0.5958,-0.1265,-0.5542,126.914,76.773,50.161,0.466,0.5841,0.0554,0.1275,-5.145,-19.365,3,20190925_124000_1_5_f000163,antiuav
0.0,0.8257846832275391,0.0,7.5808,0.0,2.7853,0.0,0.6303,0.0,1.75,112.415,90.896,33.634,0.0,0.6352,0.0,0.1878,0.0,65.989,2,20190926_095902_1_7_f000666,antiuav
0.7800055146217346,0.8910660147666931,10.4911,8.5519,1.6725,1.4327,0.636,0.6952,-0.7584,0.5741,107.859,88.046,14.201,0.3792,0.3703,0.1819,0.2343,-9.541,19.144,3,20190926_111509_1_1_f000073,antiuav
0.8880810737609863,0.8261404037475586,9.5114,7.8016,1.8238,1.449,0.4308,0.5249,1.5537,1.7656,134.634,85.819,14.121,0.565,0.5679,0.0949,0.0723,22.077,62.516,3,20190925_111757_1_1_f000127,antiuav
0.8371708989143372,0.29112452268600464,10.2684,8.093,1.5806,1.2459,0.595,0.6486,-0.8193,0.6548,105.316,97.786,14.447,0.3803,0.3817,0.1529,0.1899,-10.424,51.538,3,20190926_111509_1_1_f000898,antiuav
0.8916689157485962,0.8477250337600708,9.5464,7.6642,3.4133,3.075,0.436,0.5747,-0.7577,1.849,109.76,91.121,28.499,0.4915,0.4424,0.0646,0.0943,-14.881,79.085,3,20190926_095902_1_6_f000241,antiuav
0.873166024684906,0.852676272392273,9.0052,7.3574,1.5645,1.3756,0.3407,0.4497,0.4873,2.1688,92.72,87.953,19.25,0.3504,0.3825,0.2185,0.1279,7.635,68.586,3,20190925_124612_1_6_f000763,antiuav
0.8768662810325623,0.8427021503448486,9.0648,7.311,1.6542,1.397,0.4997,0.5709,0.7931,1.3389,95.078,85.986,14.445,0.587,0.5576,0.087,0.0913,6.299,52.578,3,20190925_124612_1_5_f000013,antiuav
0.874301016330719,0.8379634022712708,9.0205,7.394,1.6161,1.528,0.5064,0.5715,0.5399,1.816,99.206,86.645,14.216,0.3724,0.4395,0.1278,0.0936,5.191,64.268,3,20190925_124612_1_4_f000113,antiuav
0.744838535785675,0.8234858512878418,8.894,7.3251,3.3121,2.456,0.559,0.6375,-1.3009,1.6754,116.427,84.763,12.971,0.2991,0.2816,0.2093,0.2581,-20.779,66.483,3,20190926_102042_1_7_f000252,antiuav
0.883884072303772,0.5186808109283447,8.9708,7.6164,1.5554,1.2947,0.5766,0.6235,1.0164,1.6825,93.001,89.863,13.736,0.4742,0.4833,0.0808,0.1246,9.83,67.87,3,20190925_124612_1_3_f000913,antiuav
0.8365032076835632,0.8533999919891357,9.1028,7.0903,1.6647,1.4251,0.4995,0.57,-0.3361,-0.0326,117.581,94.786,39.242,0.449,0.4971,0.051,0.07,-6.745,-1.441,3,20190926_134054_1_4_f000209,antiuav
0.8559471368789673,0.8240877389907837,9.1996,7.2659,1.7188,1.3939,0.4988,0.5719,0.3953,0.4528,107.048,90.308,35.463,0.5649,0.5356,0.065,0.0802,10.988,9.249,3,20190925_124612_1_7_f000838,antiuav
0.8442804217338562,0.8928134441375732,9.8994,8.2132,1.3908,1.3631,0.4541,0.5304,-1.3245,1.1066,124.958,89.995,14.545,0.4902,0.535,0.047,0.0464,-16.208,32.853,3,20190926_111509_1_6_f000473,antiuav
0.7252126932144165,0.841010570526123,9.1284,7.0635,1.2472,1.5059,0.6837,0.708,-0.0453,-0.0015,94.297,102.221,42.535,0.3875,0.4591,0.2154,0.212,-1.202,-0.056,3,20190926_134054_1_5_f000509,antiuav
0.8305366635322571,0.8509592413902283,9.7016,7.8068,1.5764,1.271,0.5752,0.613,0.8457,0.4892,129.952,77.463,21.789,0.7059,0.7258,0.2192,0.2525,12.769,31.978,3,20190925_111757_1_3_f000027,antiuav
0.9081398844718933,0.8192312121391296,8.9386,7.2635,3.4872,2.6227,0.439,0.5359,-1.4194,1.8497,114.155,84.826,13.159,0.3951,0.3824,0.1214,0.123,-18.917,79.421,3,20190926_102042_1_8_f000052,antiuav
0.8356317281723022,0.8409637808799744,9.5125,7.7752,1.5101,1.3351,0.4559,0.5418,0.3904,1.8269,128.359,94.711,13.243,0.6245,0.6415,0.1321,0.1475,4.68,65.957,3,20190925_124000_1_1_f000238,antiuav
0.7732318639755249,0.8205496668815613,9.7823,7.8346,2.4016,2.9438,0.5161,0.676,-0.3194,1.0973,119.843,104.502,21.771,0.4878,0.4602,0.0202,0.1805,-3.008,63.53,3,20190926_095902_1_3_f000466,antiuav
0.8446279764175415,0.8594697713851929,8.9835,7.2957,1.4874,1.3578,0.1793,0.3397,-0.3763,2.128,128.503,90.387,15.022,0.5164,0.5236,0.3212,0.162,-4.211,50.7,3,20190925_124000_1_4_f000363,antiuav
0.0,0.8299528956413269,0.0,7.1815,0.0,1.5123,0.0,0.6635,0.0,0.1368,79.438,90.633,34.983,0.0,0.31,0.0,0.2506,0.0,3.137,2,20190926_134054_1_1_f000109,antiuav
0.481707364320755,0.8252195715904236,8.5593,6.586,1.0999,1.0325,0.6019,0.5998,-0.1578,1.0518,149.317,84.671,77.418,0.3716,0.3797,0.1639,0.1563,-5.991,22.028,3,20190925_134301_1_3_f000240,antiuav
0.8705955743789673,0.8581066131591797,7.7887,7.2048,1.3185,1.5453,0.4984,0.5936,1.4059,1.8988,3.742,36.836,19.363,0.4659,0.4587,0.0341,0.1023,19.849,56.223,3,20190925_193610_1_7_f000517,antiuav
0.8163546323776245,0.4916558265686035,9.069,7.0498,1.5446,1.4545,0.6561,0.6874,-0.3304,1.2061,126.791,100.216,55.269,0.5236,0.469,0.1578,0.19,-14.917,56.611,3,20190926_134054_1_6_f000084,antiuav
0.7818940281867981,0.8298553824424744,7.2956,7.1366,0.8381,1.3434,0.3155,0.3439,1.6514,1.9815,3.702,39.653,19.405,0.5538,0.6032,0.1922,0.1871,40.25,62.798,3,20190925_193610_1_3_f000256,antiuav
0.8060405850410461,0.8416568040847778,7.4127,7.1521,1.0568,1.5244,0.4243,0.4989,1.746,1.965,3.679,37.202,19.563,0.4342,0.383,0.1003,0.117,48.489,60.803,3,20190925_193610_1_4_f000181,antiuav
0.8431589007377625,0.8859003186225891,9.9864,7.7564,1.4379,1.2461,0.5711,0.6181,-0.8739,-0.2335,113.512,98.49,20.041,0.6021,0.6567,0.1245,0.1963,-12.346,-6.6,3,20190926_111509_1_8_f000498,antiuav
0.8622473478317261,0.8295454978942871,8.0093,7.2082,1.519,1.3947,0.469,0.5621,1.5379,1.9725,3.691,40.249,19.545,0.346,0.2126,0.1571,0.294,37.354,56.516,3,20190925_193610_1_3_f000656,antiuav
0.8733841180801392,0.8380224704742432,9.1452,7.4406,1.5747,1.3405,0.4559,0.5344,0.7121,1.5957,94.385,91.388,13.988,0.6752,0.6913,0.1806,0.1944,9.977,56.636,3,20190925_124612_1_7_f000088,antiuav
0.8375791907310486,0.8116710186004639,7.6922,6.0712,1.2851,1.482,0.4219,0.4902,1.3953,1.3955,8.042,69.482,27.303,0.4013,0.4025,0.1259,0.098,12.976,25.924,3,20190925_200805_1_3_f000659,antiuav
0.7400046586990356,0.8196814060211182,7.908,6.0731,2.2062,1.4275,0.4357,0.5013,1.588,1.2113,8.356,72.327,28.852,0.5405,0.56,0.076,0.06,10.084,23.121,3,20190925_200805_1_3_f000534,antiuav
0.8594475984573364,0.8383472561836243,9.1485,7.4562,1.6353,1.3277,0.4778,0.5494,0.7632,1.1762,96.756,91.183,13.975,0.6162,0.5518,0.1183,0.0716,6.914,52.066,3,20190925_124612_1_5_f000138,antiuav
0.8998894095420837,0.818662166595459,9.004,7.2077,3.3119,2.3386,0.4673,0.5944,-1.6583,1.91,110.052,93.534,14.567,0.4808,0.364,0.0379,0.1656,-15.601,78.582,3,20190926_102042_1_6_f000152,antiuav
0.8658956289291382,0.872901976108551,9.393,7.6262,1.8169,1.5447,0.4998,0.5743,1.1205,1.8429,79.04,87.149,36.547,0.4529,0.4342,0.0471,0.0993,11.847,62.458,3,20190925_111757_1_4_f000202,antiuav
0.7858880162239075,0.8297364115715027,9.0912,7.0291,1.3335,1.5214,0.7019,0.7141,0.1433,0.3259,93.602,91.45,43.77,0.5011,0.5951,0.2019,0.2343,5.581,16.884,3,20190926_134054_1_5_f000434,antiuav
0.8802444338798523,0.664717435836792,9.4026,7.4285,2.7499,2.8641,0.575,0.6701,-0.653,1.4883,120.454,88.362,46.379,0.6114,0.6148,0.1343,0.2052,-13.468,60.056,3,20190926_095902_1_8_f000091,antiuav
0.5386686325073242,0.8071302771568298,7.0807,6.5075,0.7472,1.2663,0.4027,0.4638,1.5612,1.4985,4.525,53.91,19.256,0.6,0.7118,0.1395,0.2149,15.781,30.489,3,20190925_200805_1_8_f000474,antiuav
0.8233992457389832,0.8594142198562622,9.4092,7.6917,1.4828,1.408,0.4723,0.5497,0.1699,1.7631,130.731,95.679,13.275,0.614,0.6386,0.1173,0.1472,1.855,64.66,3,20190925_124000_1_1_f000988,antiuav
0.8258758783340454,0.8859544992446899,9.9249,8.1931,1.3935,1.4181,0.5755,0.6108,-1.304,1.2029,120.952,90.049,21.262,0.5096,0.4169,0.0762,0.1385,-16.823,39.73,3,20190926_111509_1_5_f000623,antiuav
0.891226589679718,0.8276532888412476,9.5311,7.6568,3.366,2.9685,0.6381,0.7442,-0.8121,1.8069,106.541,89.139,33.869,0.4633,0.5288,0.1429,0.2459,-15.02,68.73,3,20190926_095902_1_6_f000416,antiuav
0.8828117847442627,0.8325226306915283,8.9889,7.1418,3.4639,2.4617,0.3412,0.4652,-1.2691,1.9736,105.135,91.907,15.293,0.4583,0.46,0.1642,0.053,-18.117,88.614,3,20190926_102042_1_8_f000477,antiuav
0.833812415599823,0.8357716202735901,8.1668,7.127,1.7014,1.5811,0.3612,0.415,0.8154,2.0553,3.713,37.063,19.722,0.3462,0.221,0.2072,0.2917,34.427,64.73,3,20190925_193610_1_4_f000556,antiuav
0.5653364658355713,0.8537769913673401,9.0203,7.1696,3.0296,2.4772,0.5882,0.6621,0.1041,1.2691,102.065,85.629,21.217,0.5484,0.571,0.1006,0.1769,1.07,42.905,3,20190926_102042_1_4_f000252,antiuav
0.83823162317276,0.8242741227149963,7.8446,7.1447,1.418,1.5381,0.384,0.4402,1.4479,2.0728,3.634,36.133,19.502,0.3998,0.2991,0.1533,0.2096,32.757,64.447,3,20190925_193610_1_6_f000465,antiuav
0.8514110445976257,0.8095167875289917,8.8634,7.256,3.182,2.4374,0.5113,0.5979,-0.9357,1.7104,113.58,84.741,13.398,0.2593,0.2311,0.241,0.2862,-14.557,70.884,3,20190926_102042_1_7_f000802,antiuav
0.881585419178009,0.8490394353866577,9.6079,7.4565,3.7469,2.8483,0.5203,0.6093,-1.0632,2.0661,107.089,84.61,17.285,0.4784,0.4708,0.0296,0.1132,-16.569,92.092,3,20190926_095902_1_6_f000041,antiuav
0.3715592920780182,0.25520795583724976,9.4598,7.6968,1.442,1.381,0.4422,0.5288,0.2666,1.7545,130.0,95.265,13.553,0.6752,0.696,0.1845,0.1981,3.451,63.573,3,20190925_124000_1_1_f000813,antiuav
0.8489235043525696,0.8501143455505371,9.2621,7.495,1.4953,1.2739,0.5302,0.5915,-0.3533,1.7008,133.976,99.101,13.166,0.489,0.622,0.0322,0.1525,-3.006,56.416,3,20190925_124000_1_3_f000738,antiuav
0.7002272605895996,0.8082683086395264,6.3247,6.5699,1.0085,1.2828,0.4042,0.478,1.3971,1.3684,3.961,49.078,19.31,0.6652,0.808,0.191,0.3087,13.091,28.519,3,20190925_200805_1_8_f000799,antiuav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.043,94.744,39.954,0.0,0.0,0.0,0.0,0.0,0.0,0,20190925_134301_1_6_f000140,antiuav
0.8901551961898804,0.8417483568191528,9.3782,7.6801,1.8354,1.391,0.4361,0.5126,1.3579,1.8457,93.417,97.146,14.329,0.5626,0.5751,0.0895,0.0762,19.546,60.296,3,20190925_111757_1_4_f000652,antiuav
0.8869539499282837,0.8828012347221375,9.3323,7.7348,1.5391,1.4942,0.52,0.5791,1.1601,1.4268,105.24,128.868,15.01,0.6303,0.6433,0.1318,0.1636,19.604,40.122,3,20190925_111757_1_5_f000477,antiuav
0.7885839939117432,0.8423636555671692,9.121,7.2343,1.6314,1.4271,0.5075,0.5541,-0.8559,1.6081,122.734,110.146,40.051,0.4384,0.4472,0.062,0.0756,-8.459,39.903,3,20190925_124000_1_6_f000163,antiuav
0.8189290761947632,0.8293489813804626,9.3473,7.4457,1.5285,1.3463,0.4751,0.6039,-0.3133,1.7216,133.344,99.706,13.559,0.5847,0.6668,0.0883,0.1965,-2.649,53.519,3,20190925_124000_1_3_f000788,antiuav
0.0,0.7965342998504639,0.0,6.876,0.0,2.1764,0.0,0.9527,0.0,0.1673,103.738,86.353,18.184,0.0,0.4584,0.0,0.4546,0.0,7.048,2,20190926_102042_1_2_f000927,antiuav
0.9034260511398315,0.0,9.7675,0.0,3.6282,0.0,0.4366,0.0,-0.7791,0.0,104.454,89.763,21.523,0.6061,0.0,0.1236,0.0,-14.324,0.0,1,20190926_095902_1_4_f000891,antiuav
0.8022619485855103,0.8118659853935242,7.4301,6.7672,1.0406,1.2925,0.3714,0.4387,1.9395,1.7269,4.992,66.62,19.242,0.385,0.3623,0.1725,0.1507,65.214,46.784,3,20190925_200805_1_5_f000719,antiuav
0.8531743288040161,0.7342609763145447,8.7616,7.1927,1.4556,1.2555,0.5289,0.5776,1.7452,1.7839,107.081,84.276,16.436,0.5347,0.5633,0.0452,0.1001,17.555,54.196,3,20190925_111757_1_7_f000302,antiuav
0.8639954924583435,0.8262538909912109,9.1117,7.4226,1.5961,1.3523,0.4771,0.5516,0.7475,1.6408,101.687,89.178,14.266,0.5445,0.504,0.0501,0.0517,5.872,65.249,3,20190925_124612_1_5_f000563,antiuav
0.7992457151412964,0.8235927820205688,8.5575,6.7468,1.2136,1.0682,0.4779,0.5231,-1.2149,1.4982,91.381,96.407,14.38,0.6544,0.6798,0.156,0.1813,-12.462,36.663,3,20190925_134301_1_8_f000590,antiuav
0.9041649103164673,0.8624508380889893,9.6522,7.7111,1.7445,1.4687,0.3895,0.4882,1.3917,1.9616,129.975,77.602,22.325,0.5866,0.6033,0.1403,0.104,24.324,56.735,3,20190925_111757_1_3_f000402,antiuav
0.793448269367218,0.8074275851249695,7.5541,6.6347,0.9638,1.2247,0.5354,0.5884,1.6116,1.5831,6.476,64.106,19.118,0.5147,0.5836,0.0383,0.1217,30.981,35.089,3,20190925_200805_1_6_f000469,antiuav
0.8893812298774719,0.8449392914772034,9.0126,7.3632,1.6089,1.373,0.4136,0.5064,0.9612,1.8611,94.436,96.845,14.327,0.4495,0.4459,0.1001,0.0545,8.737,62.81,3,20190925_124612_1_6_f000838,antiuav
0.8245735764503479,0.8473842740058899,9.3126,7.6143,1.4372,1.2745,0.4336,0.5199,0.1757,1.625,130.263,94.979,13.776,0.6163,0.5029,0.134,0.0201,2.025,54.791,3,20190925_124000_1_2_f000938,antiuav
0.7894271612167358,0.8143654465675354,7.5435,6.9975,1.0257,1.6635,0.2112,0.2073,1.8699,1.1617,3.794,36.104,19.694,0.3413,0.1947,0.3296,0.4229,64.704,67.334,3,20190925_193610_1_4_f000606,antiuav
0.8519986271858215,0.8394325971603394,7.9427,7.2257,1.4471,1.5597,0.4529,0.5364,1.4002,1.8597,3.594,37.852,19.545,0.3612,0.2265,0.1466,0.2759,30.493,58.474,3,20190925_193610_1_5_f000638,antiuav
0.7913611531257629,0.8491639494895935,8.6528,6.6734,1.4292,1.2377,0.4724,0.5247,-1.3614,1.5982,135.54,92.766,13.639,0.3684,0.405,0.1344,0.0982,-14.115,37.808,3,20190925_134301_1_1_f000815,antiuav
0.7697303295135498,0.8252332210540771,7.435,7.1109,1.0215,1.5694,0.3244,0.3601,1.8066,2.0279,3.782,36.482,19.568,0.4261,0.3656,0.1905,0.194,63.047,64.94,3,20190925_193610_1_4_f000306,antiuav
0.8710101246833801,0.8451887369155884,8.999,7.0817,3.7843,2.7793,0.452,0.5483,-1.3044,0.0855,93.314,91.205,21.288,0.4679,0.4717,0.0577,0.056,-18.137,0.855,3,20190926_102042_1_3_f000302,antiuav
0.8103089332580566,0.8562449812889099,9.0435,6.9603,1.4982,1.3994,0.227,0.4701,-0.3248,2.0654,98.331,75.728,36.357,0.525,0.536,0.2741,0.0468,-3.861,65.98,3,20190925_124000_1_4_f000513,antiuav
0.8951079249382019,0.8412910103797913,9.3965,7.6619,3.4435,2.5594,0.4915,0.592,-1.514,1.6938,91.228,82.46,14.151,0.5519,0.568,0.0526,0.1144,-12.874,47.829,3,20190926_102042_1_1_f000727,antiuav
0.8863177299499512,0.8105576038360596,9.1948,7.1217,3.6589,2.552,0.7564,0.7862,-0.943,0.0526,100.785,86.561,14.192,0.5511,0.5624,0.2614,0.2929,-14.72,4.889,3,20190926_102042_1_3_f000602,antiuav
0.8396905660629272,0.8267848491668701,7.7819,7.1795,1.2934,1.5447,0.4349,0.5082,1.4914,1.9645,3.603,37.915,19.488,0.5463,0.614,0.0799,0.1143,34.204,59.109,3,20190925_193610_1_7_f000167,antiuav
0.9031062722206116,0.7709486484527588,9.793,7.9613,3.4798,3.0329,0.572,0.6805,-0.9266,1.8511,127.555,82.926,14.24,0.4735,0.4902,0.0767,0.1808,-17.562,74.099,3,20190926_095902_1_4_f000141,antiuav
0.9003230929374695,0.7524973154067993,9.7768,7.9015,3.4364,3.2772,0.3714,0.5446,-0.8877,1.824,127.136,85.219,14.475,0.5086,0.5266,0.1289,0.0519,-18.587,78.984,3,20190926_095902_1_3_f000966,antiuav
0.8282479047775269,0.8694106936454773,7.8045,7.1451,1.306,1.5931,0.4873,0.5783,1.4409,1.9445,3.934,36.735,19.368,0.4113,0.3505,0.0896,0.1687,21.149,58.407,3,20190925_193610_1_7_f000442,antiuav
0.8793584108352661,0.8482987880706787,9.1208,7.0837,3.3851,2.4923,0.3233,0.4423,-0.8452,1.4499,96.553,110.127,20.203,0.5031,0.5226,0.1768,0.062,-11.134,18.344,3,20190926_102042_1_2_f000577,antiuav
0.8724389672279358,0.8261906504631042,9.0401,7.2914,1.7159,1.4106,0.5647,0.6168,-0.4315,1.5028,122.5,110.708,40.169,0.3216,0.4396,0.1897,0.1315,-6.6,37.153,3,20190925_124000_1_6_f000263,antiuav
